effort_id,n_items,strip_width_m,speed_knots,year,month,station_id,lat_station,lon_station,region,duration_h,area_km2,density_km2
0073-MS00370_TR12_T952_LIT,1,50.0,8.0,2023,7,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T955_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T956_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T957_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T958_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T959_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T960_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T961_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T962_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T963_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T964_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T966_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T967_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T968_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T969_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T970_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T971_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T972_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T973_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T974_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T975_BEG,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T975_LIT,1,50.0,8.0,2023,9,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T976_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T977_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T978_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T979_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T980_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T981_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T982_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T983_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T984_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T985_END,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T986_BEG,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T987_LIT,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0073-MS00370_TR12_T988_END,1,50.0,8.0,2023,11,0073-MS00370_TR12,39.9505426,9.94485983,Sardegna,0.0,0.0,
0129-MS00730_TR06_349_LIT,1,5.0,11.0,2021,3,0129-MS00730_TR06,40.993467,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_439_LIT,1,5.0,7.0,2021,4,0129-MS00730_TR06,40.993467,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_504_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR06,40.993467,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_505_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR06,40.993467,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_616_Lit,1,5.0,7.0,2022,8,0129-MS00730_TR06,40.99346666666667,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_618_Lit,1,5.0,7.0,2022,8,0129-MS00730_TR06,40.99346666666667,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_623_Lit,1,5.0,7.0,2022,8,0129-MS00730_TR06,40.99346666666667,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR06_63_END,1,25.0,8.0,2023,9,0129-MS00730_TR06,40.99347,9.67836,Sardegna,0.0,0.0,
0129-MS00730_TR06_790_LIT,1,50.0,8.0,2023,5,0129-MS00730_TR06,40.99346666666667,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR12_350_LIT,1,5.0,11.0,2021,3,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_436_LIT,1,5.0,7.0,2021,4,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_498_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_499_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_500_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_501_LIT,4,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_502_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_503_LIT,1,5.0,10.0,2021,9,0129-MS00730_TR12,41.055417,9.782383333,Sardegna,0.0,0.0,
0129-MS00730_TR12_538_LIT,1,5.0,6.0,2022,1,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_540_LIT,1,5.0,6.0,2022,1,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_541_LIT,1,5.0,6.0,2022,1,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_55_BEG,1,25.0,8.0,2023,9,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_55_LIT,1,25.0,8.0,2023,9,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_568_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_569_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_570_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_572_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_574_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_575_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_576_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR12,41.055417,9.78238333,Sardegna,0.0,0.0,
0129-MS00730_TR12_579_LIT,1,25.0,7.0,2022,3,0129-MS00730_TR06,40.993467,9.67835,Sardegna,0.0,0.0,
0129-MS00730_TR12_786_LIT,1,50.0,8.0,2023,5,0129-MS00730_TR12,41.055416666666666,9.782383333333334,Sardegna,0.0,0.0,
0129-MS00730_TR12_787_LIT,1,50.0,8.0,2023,5,0129-MS00730_TR12,41.055416666666666,9.782383333333334,Sardegna,0.0,0.0,
0129-MS00730_TR12_A011_BEG,1,,,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,,
0129-MS00730_TR12_A012_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A014_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A015_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A017_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A018_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A020_LIT,1,25.0,8.0,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,0.0,
0129-MS00730_TR12_A021_END,1,,,2023,8,0129-MS00730_TR12,41.05542,9.78239,Sardegna,0.0,,
0182-MS01070_A683_LIT,1,25.0,6.0,2022,11,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_A684_LIT,1,25.0,6.0,2022,11,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_A685_LIT,1,25.0,6.0,2022,11,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_A691_Lit,1,5.0,7.5,2023,2,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_529_LIT,1,5.0,7.5,2021,11,0182-MS01070_TR06,40.9376,8.402183333,Sardegna,0.0,0.0,
0182-MS01070_TR06_53_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR06,40.9376,8.402183,Sardegna,0.0,0.0,
0182-MS01070_TR06_603_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_604_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_605_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_606_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_607_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_608_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_609_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_610_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_611_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_612_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_613_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_614_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_615_Lit,1,5.0,6.0,2022,7,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_779_LIT,1,50.0,6.0,2023,5,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR06_783_LIT,1,50.0,6.0,2023,5,0182-MS01070_TR06,40.9376,8.402183333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_38_BEG,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_39_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_41_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_42_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_45_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_47_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_481_LIT,1,5.0,6.0,2021,6,0182-MS01070_TR12,41.037033,8.421433333,Sardegna,0.0,0.0,
0182-MS01070_TR12_484_LIT,1,5.0,9.0,2021,7,0182-MS01070_TR12,41.037033,8.421433333,Sardegna,0.0,0.0,
0182-MS01070_TR12_48_LIT,1,25.0,6.0,2023,9,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_524_LIT,1,5.0,7.5,2021,11,0182-MS01070_TR12,41.037033,8.421433333,Sardegna,0.0,0.0,
0182-MS01070_TR12_525_LIT,1,5.0,7.5,2021,11,0182-MS01070_TR12,41.037033,8.421433333,Sardegna,0.0,0.0,
0182-MS01070_TR12_527_LIT,1,5.0,7.5,2021,11,0182-MS01070_TR12,41.037033,8.421433333,Sardegna,0.0,0.0,
0182-MS01070_TR12_586_LIT,1,25.0,6.0,2022,5,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_587_LIT,1,25.0,6.0,2022,5,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_588_LIT,1,25.0,6.0,2022,5,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_593_LIT,1,25.0,6.0,2022,5,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_A744_LIT,1,25.0,6.0,2023,3,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_A772_LIT,1,25.0,6.0,2023,3,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_A773_LIT,1,25.0,6.0,2023,3,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_A802_LIT,1,25.0,7.0,2023,8,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,0.0,
0182-MS01070_TR12_A803_END,1,,,2023,8,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,,
0182-MS01070_TR12_BEG,1,,,2023,8,0182-MS01070_TR12,41.03703333333333,8.421433333333333,Sardegna,0.0,,
0192-MS01200_A072_BEG,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A073_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A074_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A075_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A076_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A077_LIT,2,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A078_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A079_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A080_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A081_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A082_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A083_LIT,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_A084_END,1,50.0,7.0,2023,12,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_Aalghero 12Mn_LIT,1,25.0,6.0,2022,11,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR06_36_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_37_END,1,25.0,7.0,2023,9,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_537_LIT,1,5.0,8.5,2021,12,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_546_LIT,1,5.0,7.0,2022,1,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_600_Lit,1,5.0,6.0,2022,7,0192-MS01200_TR06,40.48693333333333,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_601_Lit,1,5.0,6.0,2022,7,0192-MS01200_TR06,40.48693333333333,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_602_Lit,1,5.0,6.0,2022,7,0192-MS01200_TR06,40.48693333333333,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_795_LIT,1,50.0,8.5,2023,6,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_A731_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_A732_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_A734_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR06_A735_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01200_TR12_23_BEG,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_24_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_25_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_26_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_27_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_28_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_29_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_30_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_31_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_32_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_33_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_34_LIT,1,25.0,7.0,2023,9,0192-MS01200_TR12,40.4171666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_456_LIT,1,5.0,7.0,2021,6,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_457_LIT,1,5.0,7.0,2021,6,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_482_LIT,1,5.0,9.0,2021,7,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_483_LIT,1,5.0,9.0,2021,7,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_490_LIT,1,5.0,8.0,2021,9,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_491_LIT,1,5.0,8.0,2021,9,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_492_LIT,1,5.0,8.0,2021,9,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_493_LIT,1,5.0,8.0,2021,9,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_494_LIT,1,5.0,8.0,2021,9,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_530_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_544_LIT,1,5.0,7.0,2022,1,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_580_LIT,1,25.0,6.0,2022,3,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_581_LIT,1,25.0,6.0,2022,3,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_584_LIT,1,25.0,8.0,2022,5,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A001_LIT,1,25.0,6.0,2023,8,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A006_END,1,,,2023,8,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,,
0192-MS01200_TR12_A385_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A531_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A532_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A533_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A534_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A535_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A536_LIT,1,25.0,8.5,2021,12,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A710_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A711_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A712_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A718_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A720_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A721_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A725_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A726_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_A729_LIT,1,25.0,6.0,2023,3,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,0.0,
0192-MS01200_TR12_BEG,1,,,2023,8,0192-MS01200_TR12,40.41716666666667,8.12245,Sardegna,0.0,,
0192-MS01201_TR12_A392_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01202_TR12_A399_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01203_TR12_A401_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01204_TR12_A406_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
